Event.Date,Injury.Severity,Aircraft.damage,Make,Model,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatality Flag,Risk Score
2001-08-21,Non-Fatal,Substantial,OTHER,QUICKIE Q2,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-21,Non-Fatal,Substantial,CESSNA,185F,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-08-21,Non-Fatal,Substantial,CESSNA,175,Personal,0.0,1.0,1.0,1.0,0,3.0
2001-08-21,Non-Fatal,Substantial,PIPER,PA-18-180,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-22,Fatal(1),Substantial,PIPER,PA-18-150,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-08-22,Non-Fatal,Substantial,PIPER,PA-22,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-22,Non-Fatal,Substantial,PIPER,PA-12,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-22,Non-Fatal,Substantial,OTHER,AVID FLYER,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-23,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-08-23,Fatal(1),Substantial,NAVION,L-17B,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-08-23,Fatal(1),Destroyed,PIPER,PA-46-310P,Personal,1.0,1.0,0.0,1.0,1,7.0
2001-08-23,Fatal(2),Destroyed,AVIAT,A-1,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-08-24,Non-Fatal,Substantial,RYAN,ST3KR,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-24,Non-Fatal,Substantial,CESSNA,150J,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-24,Fatal(2),Destroyed,NORTH AMERICAN,SNJ-5,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-08-24,Fatal(1),Destroyed,PIPER,PA-28-235,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-08-25,Non-Fatal,Substantial,CHAMPION,7FC,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-25,Non-Fatal,Substantial,OTHER,X-AIRCAMPER,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-25,Fatal(1),Destroyed,SOCATA,TB-20,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-08-26,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-08-26,Fatal(2),Substantial,CESSNA,172SP,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-08-26,Non-Fatal,Substantial,PIPER,PA-32-301T,Personal,0.0,0.0,0.0,4.0,0,0.0
2001-08-26,Non-Fatal,Substantial,CESSNA,150,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-08-26,Non-Fatal,Substantial,PIPER,PA-32-300,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-27,Fatal(1),Substantial,OTHER,HAWKER HURRICANE,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-08-27,Fatal(1),Destroyed,OTHER,SKY RAIDER II,Personal,1.0,1.0,0.0,1.0,1,7.0
2001-08-28,Non-Fatal,Substantial,BELL,206-L4,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-28,Non-Fatal,Substantial,OTHER,RANS S-7,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-08-28,Non-Fatal,Substantial,OTHER,SA226-T,Business,0.0,0.0,0.0,3.0,0,0.0
2001-08-28,Non-Fatal,Substantial,CESSNA,170A,Personal,0.0,1.0,0.0,2.0,0,2.0
2001-08-28,Non-Fatal,Destroyed,OTHER,KITFOX MODEL II,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-08-28,Non-Fatal,Destroyed,OTHER,AT-401,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-08-29,Non-Fatal,Substantial,BOEING STEARMAN,A75N1,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-29,Non-Fatal,Substantial,GRUMMAN AMERICAN,AA-5B,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-29,Non-Fatal,Substantial,CESSNA,170B,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-29,Fatal(1),Destroyed,OTHER,KITFOX CLASSIC,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-08-30,Non-Fatal,Substantial,CESSNA,177RG,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-30,Non-Fatal,Substantial,PIPER,PA-12,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-30,Fatal(3),Destroyed,BEECH,A23,Personal,3.0,0.0,0.0,1.0,1,15.0
2001-08-31,Non-Fatal,Substantial,OTHER,C,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-31,Fatal(1),Substantial,CESSNA,T210M,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-08-31,Non-Fatal,Substantial,OTHER,RV-6A,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-08-31,Non-Fatal,Substantial,CESSNA,150L,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-08-31,Non-Fatal,Substantial,BEECH,58P,Personal,0.0,0.0,0.0,5.0,0,0.0
2001-08-31,Fatal(1),Destroyed,OTHER,RV-6,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-09-01,Non-Fatal,Substantial,TAYLORCRAFT,BC12-D,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-09-01,Non-Fatal,Substantial,OTHER,AIR COMMAND 582 DUAL,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-01,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-09-01,Non-Fatal,Substantial,OTHER,KE-1-A,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-01,Non-Fatal,Substantial,MAULE,M-7-235B,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-01,Non-Fatal,Destroyed,PIPER,PA-28-235,Personal,0.0,3.0,0.0,1.0,0,6.0
2001-09-02,Non-Fatal,Substantial,CESSNA,T210L,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-02,Non-Fatal,Substantial,PIPER,PA-25,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
2001-09-02,Non-Fatal,Substantial,DE HAVILLAND,DHC-94 MOTH MINOR,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-02,Non-Fatal,Substantial,BELLANCA,7GCAA,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-02,Non-Fatal,Substantial,CESSNA,172P,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-02,Non-Fatal,Substantial,CESSNA,U206G,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-02,Non-Fatal,Substantial,OTHER,369E,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
2001-09-02,Non-Fatal,Substantial,BELLANCA,7GCBC,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-02,Non-Fatal,Substantial,CESSNA,185F,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-02,Non-Fatal,Minor,BALLOON WORKS,FIREFLY 8B-15,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-09-03,Non-Fatal,Substantial,OTHER,MINI MAX 1500R,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-03,Non-Fatal,Substantial,PIPER,PA-22-160,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-03,Non-Fatal,Substantial,OTHER,AIRCAMPER,Personal,0.0,2.0,0.0,1.0,0,4.0
2001-09-03,Non-Fatal,Substantial,BEECH,C23,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-03,Non-Fatal,Substantial,PIPER,PA-12,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-03,Non-Fatal,Destroyed,MOONEY,M20K,Personal,0.0,0.0,0.0,4.0,0,0.0
2001-09-04,Non-Fatal,Substantial,CESSNA,182G,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-09-04,Non-Fatal,Substantial,CESSNA,150J,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-05,Non-Fatal,Substantial,BELL,TH-1F,Business,0.0,0.0,0.0,1.0,0,0.0
2001-09-05,Non-Fatal,Substantial,CESSNA,180,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-05,Non-Fatal,Substantial,OTHER,MURPHY REBEL,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-09-05,Fatal(3),Destroyed,BEECH,58,Personal,3.0,0.0,0.0,1.0,1,15.0
2001-09-06,Non-Fatal,Destroyed,NORTH AMERICAN,P51-D,Personal,0.0,1.0,1.0,1.0,0,3.0
2001-09-07,Non-Fatal,Substantial,DE HAVILLAND,DHC-3,Business,0.0,0.0,1.0,8.0,0,1.0
2001-09-07,Non-Fatal,Destroyed,PIPER,PA-32R-301T,Personal,0.0,3.0,0.0,1.0,0,6.0
2001-09-08,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-08,Non-Fatal,Substantial,SCHWEIZER,SGS 1-35,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-08,Fatal(2),Destroyed,PIPER,PA-32R-301,Business,2.0,0.0,0.0,1.0,1,10.0
2001-09-09,Fatal(1),Substantial,CESSNA,182J,Personal,1.0,0.0,1.0,1.0,1,6.0
2001-09-09,Non-Fatal,Substantial,OTHER,JN4-D,Personal,0.0,1.0,1.0,1.0,0,3.0
2001-09-09,Fatal(2),Substantial,CESSNA,P206B,Personal,2.0,2.0,0.0,1.0,1,14.0
2001-09-09,Non-Fatal,Substantial,BOEING,A75N1 (PT17),Business,0.0,0.0,1.0,1.0,0,1.0
2001-09-09,Non-Fatal,Substantial,CESSNA,150M,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-09,Non-Fatal,Substantial,AERONCA,11AC,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-09,Non-Fatal,Substantial,OTHER,S-7,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-09-09,Non-Fatal,Substantial,EUROCOPTER,AS 350 BA,Business,0.0,0.0,0.0,1.0,0,0.0
2001-09-09,Fatal(1),Destroyed,PIPER,PA-23-150,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-09-10,Non-Fatal,Substantial,CESSNA,182M,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-10,Fatal(1),Destroyed,YAKOVLEV,YAK-52,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-09-14,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-14,Fatal(1),Destroyed,CESSNA,T-210F,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-09-16,Non-Fatal,Substantial,DE HAVILLAND,DHC-2,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-16,Fatal(1),Destroyed,CESSNA,172L,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-09-19,Non-Fatal,Substantial,CIRRUS DESIGN CORP.,SR-20,Personal,0.0,2.0,0.0,1.0,0,4.0
2001-09-19,Non-Fatal,Substantial,BEECH,200,Business,0.0,0.0,0.0,9.0,0,0.0
2001-09-19,Non-Fatal,Substantial,PIPER,PA-18,Business,0.0,0.0,1.0,1.0,0,1.0
2001-09-22,Non-Fatal,Substantial,OTHER,RAF 2000 GTX SE,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-22,Non-Fatal,Substantial,PIPER,PA-22-150,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-22,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,1.0,2.0,0,1.0
2001-09-22,Non-Fatal,Substantial,BOEING STEARMAN,B75N1,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-22,Non-Fatal,Substantial,BELLANCA,7GCBC,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-22,Non-Fatal,Substantial,CESSNA,U206,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-23,Non-Fatal,Substantial,BOEING,E75N1,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-23,Non-Fatal,Substantial,OTHER,STARDUSTER TOO,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-09-23,Non-Fatal,Substantial,CESSNA,150H,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-09-23,Non-Fatal,Substantial,PIPER,PA-34-200T,Personal,0.0,0.0,2.0,5.0,0,2.0
2001-09-23,Non-Fatal,Substantial,CESSNA,182,Business,0.0,0.0,0.0,1.0,0,0.0
2001-09-24,Non-Fatal,Substantial,CESSNA,206,Business,0.0,0.0,0.0,2.0,0,0.0
2001-09-25,Fatal(1),Substantial,OTHER,HH-43,Other Work Use,1.0,0.0,0.0,1.0,1,5.0
2001-09-25,Non-Fatal,Substantial,PIPER,PA-32RT-300T,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-09-25,Non-Fatal,Substantial,AERONCA,7EC,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-25,Non-Fatal,Substantial,PIPER,PA-22,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-26,Non-Fatal,Substantial,CESSNA,180,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-26,Non-Fatal,Substantial,OTHER,C-2,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-27,Non-Fatal,Substantial,BELL,OH-58A,Other Work Use,0.0,0.0,0.0,2.0,0,0.0
2001-09-27,Non-Fatal,Substantial,STINSON,108-3,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-09-27,Non-Fatal,Substantial,BELL,206B-III,Business,0.0,0.0,4.0,1.0,0,4.0
2001-09-27,Non-Fatal,Substantial,CESSNA,208,Executive/corporate,0.0,0.0,0.0,7.0,0,0.0
2001-09-27,Non-Fatal,Substantial,BELL,47G-2,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-09-28,Non-Fatal,Substantial,CESSNA,170B,Other Work Use,0.0,0.0,0.0,2.0,0,0.0
2001-09-28,Non-Fatal,Substantial,OTHER,STORCH SS-MK4,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-29,Fatal(1),Substantial,PIPER,PA-30,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-09-29,Non-Fatal,Substantial,BEECH,A45,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-29,Non-Fatal,Substantial,OTHER,PRECEPTOR-ULTRA,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-09-29,Non-Fatal,Substantial,PIPER,PA-18-150,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-09-29,Non-Fatal,Minor,OTHER,AC 4C,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-09-30,Non-Fatal,Substantial,CESSNA,172RG,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-30,Non-Fatal,Substantial,BELLANCA,7ECA,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-09-30,Non-Fatal,Substantial,LET,33,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-09-30,Non-Fatal,Substantial,PIPER,PA-28-151,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-09-30,Non-Fatal,Substantial,OTHER,ROTORWAY EXEC 162F,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-01,Non-Fatal,Substantial,CESSNA,172R,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-01,Non-Fatal,Destroyed,CESSNA,172,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-10-01,Non-Fatal,Destroyed,AERONCA,7AC,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-02,Non-Fatal,Substantial,PIPER,PA-12,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-10-02,Non-Fatal,Substantial,OTHER,T BIRD II,Personal,0.0,1.0,1.0,1.0,0,3.0
2001-10-02,Non-Fatal,Substantial,BEECH,M35,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-02,Non-Fatal,Minor,OTHER,WOODSTOCK I,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-10-03,Non-Fatal,Substantial,LET,BLANIK L 33 SOLO,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-03,Non-Fatal,Substantial,OTHER,GENESIS,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-10-03,Fatal(1),Substantial,ENSTROM,F-28A,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-04,Non-Fatal,Substantial,OTHER,CGS HAWK A,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-10-04,Non-Fatal,Substantial,CESSNA,172B,Personal,0.0,1.0,1.0,1.0,0,3.0
2001-10-04,Fatal(1),Destroyed,CESSNA,150G,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-05,Non-Fatal,Substantial,OTHER,ONE DESIGN,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-10-05,Non-Fatal,Substantial,CESSNA,170,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-05,Non-Fatal,Substantial,CESSNA,185,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-10-05,Fatal(2),Destroyed,CESSNA,210M,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-10-06,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-06,Non-Fatal,Minor,OTHER,105,Personal,0.0,2.0,0.0,1.0,0,4.0
2001-10-07,Non-Fatal,Substantial,OTHER,BUSHBY MUSTANG II,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-07,Non-Fatal,Substantial,AERO COMMANDER,500,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-07,Non-Fatal,Minor,OTHER,LAZER,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-07,Fatal(1),Destroyed,CHAMPION,7AC/BCM,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-08,Non-Fatal,Substantial,CESSNA,152,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-08,Fatal(118),Destroyed,CESSNA,CITATIONJET 2,Executive/corporate,118.0,0.0,0.0,1.0,1,590.0
2001-10-09,Non-Fatal,Substantial,BEECH,C90,Business,0.0,1.0,0.0,1.0,0,2.0
2001-10-09,Non-Fatal,Destroyed,OTHER,KITFOX IV,Personal,0.0,2.0,0.0,1.0,0,4.0
2001-10-10,Fatal(1),Destroyed,OTHER,540,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-11,Non-Fatal,Substantial,BELL,407,Personal,0.0,0.0,0.0,4.0,0,0.0
2001-10-11,Non-Fatal,Substantial,CESSNA,T206H,Personal,0.0,0.0,2.0,1.0,0,2.0
2001-10-12,Non-Fatal,Substantial,CESSNA,150L,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-12,Non-Fatal,Substantial,CESSNA,A150L,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-12,Non-Fatal,Substantial,PIPER,PA-46-310P,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-12,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-12,Non-Fatal,Substantial,CESSNA,182N,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-13,Non-Fatal,Substantial,CESSNA,182P,Personal,0.0,0.0,0.0,4.0,0,0.0
2001-10-13,Non-Fatal,Substantial,OTHER,AX8-90,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-13,Non-Fatal,Substantial,AEROSTAR,RAVEN S57-A,Personal,0.0,1.0,2.0,1.0,0,4.0
2001-10-13,Fatal(1),Destroyed,CESSNA,152,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-14,Non-Fatal,Substantial,STINSON,108-3,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-10-15,Non-Fatal,Substantial,CESSNA,172P,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-15,Non-Fatal,Substantial,CESSNA,206,Personal,0.0,1.0,1.0,1.0,0,3.0
2001-10-16,Fatal(2),Substantial,PIPER,PA-18,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-10-16,Non-Fatal,Substantial,CESSNA,172L,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-16,Fatal(2),Destroyed,CESSNA,TR182,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-10-17,Non-Fatal,Substantial,PIPER,PA-34-200T,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-18,Fatal(3),Destroyed,CESSNA,172,Personal,3.0,1.0,0.0,1.0,1,17.0
2001-10-19,Fatal(1),Substantial,OTHER,THORP T-18,Personal,1.0,0.0,1.0,1.0,1,6.0
2001-10-19,Non-Fatal,Substantial,PIPER,PA-30,Personal,0.0,4.0,0.0,1.0,0,8.0
2001-10-19,Fatal(2),Destroyed,AEROSPATIALE,AS350B2,Other Work Use,2.0,2.0,0.0,1.0,1,14.0
2001-10-20,Non-Fatal,Substantial,CESSNA,182,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-20,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-20,Non-Fatal,Substantial,BEECH,58P,Personal,0.0,0.0,0.0,6.0,0,0.0
2001-10-20,Non-Fatal,Substantial,BEECH,19,Personal,0.0,0.0,3.0,1.0,0,3.0
2001-10-20,Non-Fatal,Minor,OTHER,A-105,Other Work Use,0.0,1.0,0.0,4.0,0,2.0
2001-10-20,Fatal(1),Destroyed,CESSNA,150L,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-21,Non-Fatal,Substantial,CESSNA,A185E,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-21,Fatal(1),Substantial,OTHER,JODEL D-9,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-21,Non-Fatal,Substantial,MOONEY,M20A,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-21,Non-Fatal,Minor,BELLANCA,7ECA,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-21,Fatal(1),Destroyed,OTHER,STARDUSTER SA-100,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-22,Non-Fatal,Substantial,CESSNA,152,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-10-22,Fatal(1),Destroyed,OTHER,CHALLENGER II,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-22,Fatal(2),Destroyed,BELL,206B,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-10-23,Non-Fatal,Substantial,NORTH AMERICAN,SNJ-5,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-24,Non-Fatal,Substantial,OTHER,600N,Personal,0.0,0.0,0.0,6.0,0,0.0
2001-10-24,Non-Fatal,Substantial,PIPER,PA-32-300,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-24,Non-Fatal,Substantial,PIPER,PA-28-181,Personal,0.0,0.0,2.0,1.0,0,2.0
2001-10-25,Non-Fatal,Substantial,BEECH,200,Business,0.0,0.0,0.0,1.0,0,0.0
2001-10-26,Non-Fatal,Substantial,BEECH,B95A,Personal,0.0,0.0,2.0,1.0,0,2.0
2001-10-26,Non-Fatal,Substantial,BELLANCA,17-30A,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-27,Non-Fatal,Substantial,OTHER,HARMON ROCKET II,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-10-27,Non-Fatal,Substantial,LAKE,LA-4,Personal,0.0,0.0,2.0,2.0,0,2.0
2001-10-27,Non-Fatal,Substantial,CESSNA,170A,Personal,0.0,0.0,2.0,2.0,0,2.0
2001-10-27,Non-Fatal,Substantial,OTHER,HP-14,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-10-27,Fatal(1),Destroyed,CESSNA,T337G,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-10-28,Non-Fatal,Substantial,BEECH,C23,Personal,0.0,2.0,0.0,1.0,0,4.0
2001-10-28,Non-Fatal,Substantial,PIPER,PA28-140,Personal,0.0,0.0,3.0,1.0,0,3.0
2001-10-28,Fatal(2),Destroyed,OTHER,S-6,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-10-28,Non-Fatal,Destroyed,PIPER,PA-28-180,Personal,0.0,2.0,0.0,1.0,0,4.0
2001-10-30,Non-Fatal,Substantial,OTHER,L-39C,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-30,Non-Fatal,Substantial,ROBINSON,R22 BETA II,Other Work Use,0.0,1.0,1.0,1.0,0,3.0
2001-10-30,Non-Fatal,Substantial,CESSNA,T210M,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-10-30,Fatal(2),Destroyed,OTHER,TITAN TORNADO II,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-10-30,Fatal(1),Destroyed,CESSNA,P210N,Business,1.0,0.0,0.0,1.0,1,5.0
2001-10-31,Non-Fatal,Substantial,LUSCOMBE,LL-8-E,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-10-31,Fatal(1),Destroyed,CESSNA,182S,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-11-02,Non-Fatal,Substantial,OTHER,HATZ CB-1,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-11-02,Non-Fatal,Substantial,CESSNA,172D,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-11-02,Non-Fatal,Substantial,PIPER,PA-28R-201T,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-11-03,Non-Fatal,Substantial,MAULE,M7-260,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-11-03,Non-Fatal,Substantial,PIPER,PA-22-108,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-11-03,Non-Fatal,Substantial,PIPER,PA-32-260,Personal,0.0,0.0,0.0,3.0,0,0.0
2001-11-03,Non-Fatal,Substantial,SCHLEICHER,ASW-19,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-11-03,Non-Fatal,Substantial,OTHER,VANS RV 3-A,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-11-03,Fatal(1),Substantial,OTHER,MONI,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-11-03,Fatal(3),Destroyed,PIPER,PA-28-181,Personal,3.0,0.0,0.0,1.0,1,15.0
2001-11-04,Fatal(1),Substantial,CESSNA,175C,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-11-04,Non-Fatal,Substantial,LUSCOMBE,8A,Personal,0.0,0.0,0.0,1.0,0,0.0
2001-11-04,Non-Fatal,Substantial,PIPER,PA-28-235,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-11-04,Non-Fatal,Substantial,PIPER,PA-32-301T,Personal,0.0,0.0,0.0,5.0,0,0.0
2001-11-04,Fatal(2),Destroyed,ROBINSON,R-22 BETA,Personal,2.0,0.0,0.0,1.0,1,10.0
2001-11-05,Non-Fatal,Substantial,BELLANCA,7GCBC,Personal,0.0,0.0,1.0,1.0,0,1.0
2001-11-05,Non-Fatal,Substantial,ROBINSON,R22 BETA,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-11-06,Non-Fatal,Substantial,MAULE,MX-7,Personal,0.0,0.0,0.0,2.0,0,0.0
2001-11-07,Non-Fatal,Substantial,TAYLORCRAFT,F19,Personal,0.0,1.0,0.0,1.0,0,2.0
2001-11-07,Fatal(1),Destroyed,CESSNA,310Q,Business,1.0,0.0,0.0,1.0,1,5.0
2001-11-08,Fatal(1),Substantial,OTHER,PITTS S-1S,Personal,1.0,0.0,0.0,1.0,1,5.0
2001-11-08,Non-Fatal,Substantial,CESSNA,177,Personal,0.0,0.0,2.0,1.0,0,2.0
2001-11-08,Non-Fatal,Substantial,PIPER,PA-18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
